high,medium,low,listing_id
0.977,0.018,0.005,6972836
0.992,0.008,0.0,7100838
0.96,0.037,0.003,6942748
1.0,0.0,0.0,6905549
0.891,0.09166666666666667,0.017333333333333336,6862328
0.952,0.03225,0.01575,7027538
0.998,0.002,0.0,6946601
0.999,0.001,0.0,7179501
0.954,0.037,0.009,7100219
0.835,0.155,0.01,7007018
0.955,0.044,0.001,7208273
0.969,0.03,0.001,7053445
0.912,0.076,0.012,7167752
0.915,0.043,0.042,7069153
0.171,0.8,0.029,6873349
0.114,0.72,0.166,7172468
0.872,0.102,0.026,6843010
0.877,0.11,0.013,6829915
0.296,0.038,0.666,7095527
0.803,0.186,0.011,6825458
1.0,0.0,0.0,7046195
0.856,0.107,0.037,7221200
0.26,0.711,0.029,6899403
0.263,0.736,0.001,7225912
0.869,0.111,0.02,6816575
0.979,0.0175,0.0035,7164690
0.25133333333333335,0.7461666666666666,0.0025,6943532
0.857,0.103,0.04,7206090
0.194,0.769,0.037,6931832
0.135,0.854,0.011,7065405
0.239,0.728,0.033,6925302
0.9756666666666668,0.021333333333333333,0.003,7052917
0.973,0.024,0.003,6842865
0.965,0.031,0.004,7093537
0.975,0.023,0.002,6982330
0.855,0.123,0.022,6973626
0.141,0.067,0.792,6919260
0.03933333333333334,0.072,0.8886666666666667,7061811
0.9,0.05733333333333333,0.042666666666666665,7189307
0.845,0.132,0.023,7004807
0.834,0.161,0.005,7072277
0.932,0.057,0.011,6916465
0.264,0.717,0.019,7188922
0.952,0.048,0.0,7045579
0.015,0.923,0.062,7083731
0.878,0.108,0.014,6819188
0.985,0.012,0.003,7198791
0.945,0.046,0.009,6829654
0.906,0.071,0.023,6911782
0.22543333333333335,0.7611666666666667,0.0134,7020043
0.99,0.008,0.002,7067775
0.917,0.07,0.013,6972724
0.963,0.035,0.002,7126716
0.13,0.783,0.087,6840546
0.109,0.232,0.659,7171842
0.947,0.046,0.007,7157503
0.97,0.03,0.0,6836113
0.144,0.78,0.076,7094544
0.2,0.752,0.048,6850169
0.981,0.017,0.002,6961773
0.204,0.775,0.021,6981254
0.99,0.01,0.0,7166890
0.242,0.733,0.025,7132334
0.888,0.0975,0.0145,7195025
0.302,0.683,0.015,7012595
0.95,0.043,0.007,7208632
0.956,0.034,0.01,6867796
0.991,0.004,0.005,7208893
0.075,0.887,0.038,6976116
0.705,0.279,0.016,6825976
0.271,0.1024,0.6266,7128513
0.943,0.049,0.008,6852155
0.097,0.106,0.797,6970678
0.899,0.083,0.018,6889036
0.13375,0.7776000000000001,0.08865,6960445
0.814,0.143,0.043,7045174
0.077,0.745,0.178,7214080
0.831,0.122,0.047,7089371
0.971,0.019,0.01,6956558
0.823,0.132,0.045,7232496
0.952,0.043,0.005,7011802
0.265,0.715,0.02,7199930
0.9231666666666666,0.07183333333333335,0.005,6849202
0.996,0.003,0.001,6881300
0.814,0.182,0.004,7016687
0.044,0.744,0.212,7152933
0.177,0.8106666666666668,0.012333333333333333,7021903
0.957,0.04066666666666667,0.002333333333333333,6989101
0.125,0.176,0.699,6833024
0.27925,0.704,0.01675,7075701
0.994,0.006,0.0,6994731
0.798,0.145,0.057,7077244
0.968,0.02775,0.00425,7025241
0.9289,0.058,0.013099999999999999,7102930
0.96,0.035,0.005,6848562
0.823,0.131,0.046,7167897
0.915,0.077,0.008,7119714
0.975,0.023,0.002,6852646
0.284,0.707,0.009,7158677
1.0,0.0,0.0,6869767
0.068,0.094,0.838,6856444
0.975,0.018,0.007,7081699
0.883,0.097,0.02,7232841
0.952,0.032,0.016,6857018
0.842,0.147,0.011,7055203
0.951,0.043,0.006,6989296
0.972,0.023,0.005,7126055
0.879,0.091,0.03,7207828
0.975,0.023,0.002,7142045
0.98,0.017,0.003,7013692
0.972,0.023,0.005,6948080
0.7785,0.1225,0.099,6868678
0.982,0.012,0.006,7147905
0.934,0.062,0.004,7201329
0.233,0.755,0.012,7038782
0.1435,0.819,0.0375,6994420
0.322,0.671,0.007,6958665
0.328,0.667,0.005,7127092
0.986,0.014,0.0,7119578
0.184,0.781,0.035,6901246
0.911,0.05,0.039,6842680
0.199,0.779,0.022,7226337
0.19883333333333333,0.7231666666666666,0.078,6980134
0.963,0.034,0.003,6859945
0.259,0.728,0.013,6911131
0.059333333333333335,0.9239333333333334,0.016733333333333333,7187667
0.954,0.04,0.006,7034646
0.2245,0.7435,0.032,7140528
0.233,0.743,0.024,7026100
0.173,0.777,0.05,6940363
0.908,0.084,0.008,6847064
0.936,0.058,0.006,7175695
0.101,0.862,0.037,7006991
0.295,0.694,0.011,7147934
0.1275,0.7823,0.0902,7146916
0.179,0.131,0.69,7098800
0.933,0.053,0.014,6983561
0.119,0.753,0.128,7229915
0.951,0.02408333333333333,0.024916666666666667,6827695
0.981,0.015,0.004,6881386
0.145,0.819,0.036,6895273
0.904,0.093,0.003,7023234
0.784,0.194,0.022,6896244
0.875,0.075,0.05,7198293
0.958,0.042,0.0,7300869
0.099,0.839,0.062,7024608
0.958,0.037,0.005,7035532
0.852,0.132,0.016,6826728
0.923,0.071,0.006,7233117
0.146,0.031,0.823,7040570
0.044,0.926,0.03,7104922
0.783,0.159,0.058,7193824
0.874,0.107,0.019,6900167
0.8879,0.1045,0.0076,6888797
0.974,0.023,0.003,6927007
0.961,0.03,0.009,7019660
0.14,0.127,0.733,7233810
0.263,0.73,0.007,7212716
0.995,0.005,0.0,7187226
0.716,0.2525,0.0315,7040344
0.904,0.08,0.016,6860732
0.891,0.106,0.003,6816276
0.971,0.028,0.001,7081497
0.976,0.023,0.001,7123624
0.029,0.059,0.912,7143587
0.925,0.06,0.015,7119442
0.986,0.014,0.0,6984390
0.947,0.039,0.014,7040010
0.276,0.715,0.009,6909519
0.99,0.01,0.0,7010455
0.9304166666666667,0.057583333333333334,0.012,7104104
0.7765,0.2035,0.02,7105349
0.3,0.69,0.01,7123519
0.8175,0.155,0.0275,7060669
0.067,0.148,0.785,6896918
0.064,0.729,0.207,7098754
0.951,0.044,0.005,6905552
0.965,0.03,0.005,6945927
0.935,0.057,0.008,7229332
0.22,0.759,0.021,6968138
0.993,0.006,0.001,7077833
0.887,0.101,0.012,7171987
0.917,0.074,0.009,7115759
0.904,0.08,0.016,6929406
0.94,0.05,0.01,6862660
0.9685,0.0225,0.009,7212853
0.917,0.06366666666666666,0.01933333333333333,6882908
0.13733333333333334,0.748,0.11466666666666667,6884326
0.218,0.747,0.035,6824212
0.322,0.668,0.01,6828508
0.134,0.164,0.702,6919243
0.8,0.13,0.07,7066832
0.791,0.129,0.08,7043913
0.227,0.74,0.033,6868997
0.868,0.12,0.012,7127311
0.115,0.095,0.79,7152016
0.951,0.048,0.001,6822984
0.954,0.042,0.004,7173286
0.161,0.13,0.709,6978866
0.784,0.191,0.025,6979503
0.249,0.722,0.029,6874638
0.912,0.066,0.022,7041382
0.993,0.007,0.0,6846674
0.242,0.7303333333333334,0.027666666666666666,7175295
0.241,0.749,0.01,7186108
0.995,0.003,0.002,7099599
0.871,0.089,0.04,7099901
0.928,0.067,0.005,7129084
0.951,0.042,0.007,6893404
0.976,0.018,0.006,7066449
0.155,0.091,0.754,7203769
0.141,0.8,0.059,6825224
0.2005,0.1035,0.696,7039964
0.876,0.1,0.024,6986734
0.95225,0.03575,0.012,7148083
0.81375,0.137,0.04925,7053045
0.967,0.031,0.002,6973487
0.991,0.009,0.0,6874855
0.129,0.859,0.012,7039374
0.905,0.075,0.02,7096793
0.2086,0.7394,0.052,7191850
0.996,0.004,0.0,7021013
0.123,0.15969999999999998,0.7172999999999999,6902126
0.998,0.002,0.0,6869800
0.193,0.781,0.026,7224264
0.835,0.144,0.021,6831938
0.899,0.088,0.013,7140852
0.866,0.117,0.017,7137480
0.10766666666666666,0.115,0.7773333333333333,7189836
0.051666666666666666,0.748,0.20033333333333334,7031290
0.96,0.035,0.005,7221122
0.876,0.109,0.015,7043798
0.938,0.049,0.013,6963813
0.976,0.012,0.012,7196680
0.906,0.074,0.02,7111118
0.937,0.059,0.004,6889279
0.991,0.009,0.0,6992417
0.083,0.085,0.832,7084354
0.938,0.051,0.011,6931683
0.906,0.079,0.015,7022009
0.261,0.7305,0.0085,6893699
0.984,0.014,0.002,6904885
0.879,0.108,0.013,6814763
0.177,0.795,0.028,6852881
0.882,0.08,0.038,7089347
0.151,0.118,0.731,7158522
0.902,0.081,0.017,6918793
0.965,0.031,0.004,6813728
0.089,0.776,0.135,6832595
0.212,0.763,0.025,7164676
0.954,0.04,0.006,6993811
0.226,0.747,0.027,6829423
0.272,0.058,0.67,6935741
0.928,0.058,0.014,7058436
0.9395,0.0495,0.011,6818623
0.274,0.719,0.007,7121129
0.962,0.033,0.005,6984982
0.8903333333333333,0.09466666666666666,0.015,6997193
0.98,0.018,0.002,7158507
0.984,0.014,0.002,6851320
0.951,0.044,0.005,7079267
0.951,0.032,0.017,6864684
0.99,0.009,0.001,6926615
0.254,0.719,0.027,7192120
0.977,0.022,0.001,7189583
0.8395,0.1405,0.02,7102421
0.982,0.014,0.004,7054167
0.143,0.722,0.135,6946188
0.847,0.1175,0.0355,6821378
0.984,0.012,0.004,6820382
0.984,0.016,0.0,7010315
0.208,0.784,0.008,7127597
0.10833333333333334,0.774,0.11766666666666666,6997270
0.996,0.004,0.0,7022831
0.978,0.021,0.001,6888337
0.849,0.122,0.029,7185072
0.928,0.064,0.008,6856575
0.341,0.657,0.002,7070960
0.917,0.071,0.012,7046660
0.984,0.014,0.002,7206385
0.903,0.062,0.035,6838558
0.02,0.714,0.266,6845157
0.15766666666666665,0.7963333333333332,0.046,7049469
0.221,0.75175,0.02725,6970251
0.975,0.019,0.006,6856287
0.233,0.745,0.022,7233886
0.918,0.072,0.01,6875702
0.773,0.211,0.016,7226178
0.985,0.014,0.001,6852548
0.997,0.002,0.001,6952193
0.304,0.676,0.02,6890838
0.8636666666666667,0.10533333333333335,0.031,7071236
0.951,0.046,0.003,7016022
0.939,0.05,0.011,7001563
0.952,0.041,0.007,7197868
0.988,0.012,0.0,7062799
0.955,0.033,0.012,7168053
0.199,0.766,0.035,6958953
0.236,0.754,0.01,6978134
0.995,0.005,0.0,6910467
0.944,0.047,0.009,7223235
0.923,0.07,0.007,6999126
0.09,0.217,0.693,7007906
0.963,0.036,0.001,6821278
0.273,0.694,0.033,7140477
0.978,0.021,0.001,6983369
0.947,0.044,0.009,7029073
0.244,0.728,0.028,7067230
0.919,0.079,0.002,7069449
0.171,0.788,0.041,7109410
0.203,0.777,0.02,6875854
0.868,0.115,0.017,7095781
0.917,0.068,0.015,7182524
0.99,0.01,0.0,7230967
0.0755,0.104,0.8205,7011658
0.944,0.051,0.005,6823908
0.927,0.071,0.002,6851537
0.141,0.7833333333333333,0.07566666666666666,6997465
0.191,0.796,0.013,7002809
0.726,0.143,0.131,6831666
0.998,0.002,0.0,6827887
0.242,0.744,0.014,6955033
0.951,0.043,0.006,7052048
0.916,0.069,0.015,7146799
0.993,0.007,0.0,7169492
0.85,0.102,0.048,7185603
0.177,0.16775,0.65525,6851611
0.886,0.095,0.019,7191267
0.887,0.095,0.018,6976418
0.978,0.019,0.003,7222777
0.982,0.017,0.001,6984959
0.147,0.827,0.026,6832877
0.954,0.035,0.011,6866417
0.963,0.011,0.026,7034094
0.751,0.143,0.106,7002368
0.961,0.036,0.003,7044734
0.99,0.009,0.001,6958256
0.2323333333333333,0.7296666666666666,0.038,6906764
0.321,0.672,0.007,7169199
0.837,0.122,0.041,6935869
0.974,0.021,0.005,6945903
0.982,0.016,0.002,7227942
0.986,0.012,0.002,7083741
0.035,0.946,0.019,6847325
0.895,0.089,0.016,7161781
0.183,0.73,0.087,6906466
0.776,0.168,0.056,7196208
0.925,0.065,0.01,7115799
0.928,0.065,0.007,7201168
0.976,0.02,0.004,6880714
0.034,0.909,0.057,6816844
0.194,0.794,0.012,7116846
0.33,0.668,0.002,6862558
0.911,0.075,0.014,7000335
0.979,0.018,0.003,7199793
0.211,0.728,0.061,6819789
0.849,0.137,0.014,6939502
0.996,0.003,0.001,7219239
0.093,0.87875,0.02825,7233009
0.219,0.767,0.014,7191531
0.131,0.193,0.676,7049465
0.994,0.006,0.0,6912254
0.865,0.115,0.02,6827641
0.126,0.802,0.072,7221905
0.059,0.773,0.168,7029982
0.872,0.107,0.021,7226192
0.874,0.113,0.013,6896231
0.24633333333333335,0.7296666666666668,0.024,6833580
0.946,0.044,0.01,7181888
0.95,0.045,0.005,6879177
0.066,0.789,0.145,7008574
0.099,0.216,0.685,7132162
0.848,0.095,0.057,6853647
0.261,0.705,0.034,6997470
0.764,0.193,0.043,6958221
0.783,0.215,0.002,6900120
0.897,0.082,0.021,7205509
0.891,0.094,0.015,6940727
0.95,0.043,0.007,6921428
0.992,0.008,0.0,7053992
0.258,0.721,0.021,6864436
0.8411666666666667,0.12883333333333336,0.03,6954179
0.997,0.003,0.0,7173418
0.968,0.031,0.001,6954024
0.137,0.76,0.103,7091187
0.112,0.227,0.661,6901272
0.986,0.01,0.004,7009413
0.974,0.023,0.003,7198803
0.862,0.109,0.029,6937283
0.989,0.009,0.002,7191015
0.99,0.01,0.0,7094678
0.275,0.706,0.019,6873553
0.939,0.018,0.043,7114467
0.993,0.006,0.001,7158156
0.676,0.194,0.13,6839812
0.991,0.009,0.0,7208238
0.128,0.202,0.67,6911853
0.966,0.027,0.007,7228561
0.908,0.082,0.01,6931458
0.682,0.20072380952380955,0.11727619047619049,6966539
0.879,0.104,0.017,7005275
0.979,0.017,0.004,7159729
0.19,0.784,0.026,6987787
0.975,0.025,0.0,7076444
0.225,0.742,0.033,7126161
0.06,0.897,0.043,7052469
0.1574,0.7986,0.044,7234004
0.328,0.661,0.011,7176190
0.985,0.013,0.002,6903338
0.932,0.058,0.01,7006392
0.921,0.068,0.011,7108340
0.807,0.19,0.003,7232094
0.309,0.669,0.022,6983463
0.981,0.014,0.005,6966308
0.071,0.919,0.01,6969961
0.972,0.027,0.001,6892432
0.876,0.11,0.014,7008011
0.7673333333333333,0.2006666666666667,0.032,6813951
0.827,0.073,0.1,6827456
0.949,0.043,0.008,6936208
0.97,0.026,0.004,6966708
0.962,0.035,0.003,6850309
0.865,0.122,0.013,6907973
0.996,0.003,0.001,6916427
0.286,0.705,0.009,6911247
0.966,0.033,0.001,7021713
1.0,0.0,0.0,6972274
0.987,0.013,0.0,7220147
0.9515,0.0435,0.005,6819399
0.958,0.031,0.011,7077145
0.275,0.707,0.018,6841348
0.999,0.001,0.0,6835863
0.141,0.174,0.685,7180800
0.185,0.113,0.702,6933649
0.905,0.074,0.021,7008814
0.8946000000000001,0.07840000000000001,0.027,7148871
0.905,0.089,0.006,7185203
0.921,0.071,0.008,7158153
0.217,0.757,0.026,7219096
0.961,0.033,0.006,7084367
0.978,0.021,0.001,7048485
0.968,0.024,0.008,6961877
0.907,0.078,0.015,6993603
0.899,0.084,0.017,7100715
0.935,0.054,0.011,7123275
0.148,0.737,0.115,6999960
0.3,0.688,0.012,7061604
0.318,0.673,0.009,7143087
0.995,0.005,0.0,7197572
0.965,0.028,0.007,6887091
0.24575,0.736,0.01825,6898529
0.032,0.916,0.052,7178343
0.977,0.019,0.004,7015449
0.10866666666666666,0.211,0.6803333333333332,6918695
1.0,0.0,0.0,7068197
0.867,0.114,0.019,7024346
0.986,0.009,0.005,7032225
0.06966666666666667,0.119,0.8113333333333332,6839668
0.699,0.22056666666666666,0.08043333333333334,7127025
0.925,0.065,0.01,6910512
0.976,0.023,0.001,6978453
0.954,0.044,0.002,6870855
0.104,0.132,0.764,6875414
0.881,0.101,0.018,6832333
0.933,0.056,0.011,6829656
0.997,0.003,0.0,7081687
0.966,0.028,0.006,6910609
0.9166666666666666,0.07433333333333333,0.009,6830206
0.863,0.096,0.041,7116391
0.983,0.015,0.002,6986705
0.862,0.09323333333333335,0.04476666666666667,6935148
0.892,0.094,0.014,6947379
0.245,0.751,0.004,7052671
0.971,0.023,0.006,6906575
0.309,0.674,0.017,7147825
0.283,0.0665,0.6505,6924278
0.739,0.232,0.029,6910529
0.3077142857142857,0.6762857142857144,0.016,7005043
0.862,0.08,0.058,7138028
0.896,0.103,0.001,7018236
0.86,0.123,0.017,7115934
0.11966666666666666,0.76925,0.11108333333333334,6929168
0.813,0.156,0.031,6925836
0.141,0.841,0.018,7015506
0.984,0.016,0.0,7083332
0.973,0.025,0.002,6964964
0.21,0.762,0.028,6902212
0.88,0.087,0.033,7053401
0.2416666666666667,0.7433333333333333,0.015,7233110
0.917,0.07,0.013,7194601
0.097,0.252,0.651,7041799
0.969,0.027,0.004,6816207
0.949,0.047,0.004,7167363
0.115,0.208,0.677,6840329
0.982,0.015,0.003,7160173
0.866,0.111,0.023,7093798
0.973,0.025,0.002,6947855
0.718,0.119,0.163,7184998
0.958,0.034,0.008,7005202
0.826,0.112,0.062,7152486
0.895,0.084,0.021,6908167
0.9205,0.0625,0.017,7112964
0.8443333333333333,0.13316666666666666,0.0225,7136940
0.904,0.081,0.015,6994719
0.911,0.058,0.031,7055043
0.96,0.037,0.003,7131072
0.998,0.001,0.001,7004028
0.998,0.002,0.0,7150858
0.221,0.76,0.019,7098119
0.929,0.067,0.004,7118567
0.971,0.026,0.003,7233360
0.842,0.149,0.009,6923090
0.139,0.144,0.717,7017302
0.955,0.035,0.01,6868507
0.923,0.06,0.017,7118287
0.241,0.733,0.026,7121330
0.813,0.143,0.044,7681003
0.989,0.008,0.003,7174539
0.85,0.112,0.038,7158544
0.997,0.002,0.001,6961672
0.963,0.027,0.01,7014536
0.953,0.04,0.007,6896637
0.176,0.784,0.04,6981185
0.982,0.017,0.001,6820134
0.982,0.017,0.001,6880908
0.984,0.012,0.004,7031470
0.956,0.041,0.003,6901112
0.994,0.006,0.0,6817620
0.69025,0.1845,0.12525,6980700
0.2776666666666666,0.06833333333333334,0.654,7089401
0.955,0.043,0.002,6865043
0.981,0.018,0.001,7121482
0.948,0.043,0.009,6967276
0.2635,0.6985,0.038,7232785
0.887,0.095,0.018,6909045
0.28,0.705,0.015,7103411
0.177,0.72,0.103,6898271
0.901,0.059,0.04,6843970
0.999,0.0,0.001,7187030
0.979,0.021,0.0,6955752
0.953,0.044,0.003,7162737
0.25,0.744,0.006,7091219
0.958,0.042,0.0,6819626
0.085,0.708,0.207,7013537
0.866,0.109,0.025,7089254
0.964,0.032,0.004,6905529
0.9085,0.0715,0.02,7036552
0.958,0.038,0.004,6829173
0.849,0.126,0.025,6964829
0.27,0.067,0.663,6946036
0.084,0.793,0.123,7038379
0.132,0.81,0.058,7136708
0.173,0.167,0.66,6840675
0.984,0.012,0.004,7141437
0.968,0.03,0.002,7060800
0.164,0.75,0.086,6945463
0.816,0.145,0.039,7110282
0.993,0.007,0.0,7111685
0.955,0.044,0.001,6889634
0.255,0.717,0.028,6915476
0.051,0.849,0.1,6859340
0.22,0.129,0.651,7224945
0.9925,0.0065,0.001,6981720
0.776,0.129,0.095,7055521
0.985,0.013,0.002,7109382
0.087,0.103,0.81,7200373
0.976,0.022,0.002,7117491
0.968,0.03,0.002,6841738
0.975,0.023,0.002,7162990
0.9068333333333334,0.08016666666666666,0.013,6974462
0.151,0.13466666666666666,0.7143333333333334,6819930
0.226,0.758,0.016,7026318
0.96,0.033,0.007,7082390
0.156,0.781,0.063,6916799
0.133,0.813,0.054,6825168
0.813,0.152,0.035,6939951
0.902,0.075,0.023,6862529
0.924,0.061,0.015,7039651
0.945,0.05,0.005,7172163
0.9625,0.0335,0.004,7202684
0.985,0.013,0.002,7138492
0.912,0.076,0.012,7004979
0.024,0.822,0.154,6850315
0.953,0.042,0.005,6872890
0.907,0.07,0.023,7184939
0.957,0.032,0.011,6899022
0.986,0.011,0.003,6986159
0.858,0.111,0.031,7069060
0.781,0.118,0.101,7220830
0.932,0.057,0.011,7066581
0.976,0.021,0.003,7094910
0.799,0.156,0.045,6893245
0.993,0.006,0.001,7060149
1.0,0.0,0.0,6830808
0.989,0.011,0.0,6998685
0.976,0.018,0.006,7226880
0.961,0.025,0.014,7052780
0.924,0.07,0.006,7038349
0.813,0.163,0.024,7099112
0.985,0.015,0.0,7156124
0.942,0.049,0.009,7060530
0.863,0.135,0.002,7002313
0.9193333333333333,0.068,0.012666666666666666,6886343
0.759,0.193,0.048,7066402
0.232,0.1135,0.6545,6923484
0.201,0.134,0.665,6973336
0.98,0.015,0.005,6833697
0.908,0.088,0.004,6964390
0.973,0.021,0.006,6882213
0.195,0.754,0.051,6880395
0.083,0.871,0.046,6901071
0.921,0.066,0.013,6815657
0.132,0.826,0.042,7223820
0.137,0.789,0.074,6907028
0.932,0.06,0.008,7090363
0.8415,0.13,0.0285,6947151
0.218,0.774,0.008,7015299
0.052,0.255,0.693,6902815
0.983,0.016,0.001,6907944
0.907,0.091,0.002,6955659
0.201,0.778,0.021,6990691
0.82,0.153,0.027,6874023
0.1645,0.7905,0.045,6974496
0.101,0.885,0.014,6849184
0.809,0.186,0.005,6915466
0.355,0.645,0.0,6959711
0.14,0.799,0.061,7190199
0.996,0.004,0.0,7142377
0.969,0.029,0.002,7054042
0.2735,0.6995,0.027,6831747
0.02425,0.657,0.31875,7024571
0.24,0.746,0.014,7107335
0.337,0.656,0.007,6912595
0.166,0.1,0.734,7017350
0.185,0.773,0.042,6942985
0.198,0.131,0.671,7123082
0.84,0.138,0.022,7227561
0.72,0.274,0.006,7170151
0.996,0.004,0.0,6952021
0.911,0.07,0.019,6851747
0.976,0.02,0.004,7133653
0.846,0.1275,0.0265,7014250
0.894,0.07,0.036,7091424
0.169,0.801,0.03,6899012
0.942,0.0525,0.0055,7226531
0.261,0.722,0.017,6893364
0.923,0.06166666666666666,0.015333333333333334,6939890
0.056,0.752,0.192,6974636
0.976,0.021,0.003,6841427
0.992,0.008,0.0,7073157
0.816,0.157,0.027,7131116
0.06833333333333334,0.8581666666666666,0.0735,7002674
0.882,0.105,0.013,6861555
0.963,0.023,0.014,7111801
0.992,0.008,0.0,7062842
0.045,0.915,0.04,7223016
0.981,0.018,0.001,7222673
0.075,0.802,0.123,7171963
0.967,0.031,0.002,7224142
0.073,0.082,0.845,6817240
0.129,0.1446,0.7263999999999999,6867470
0.8325,0.1315,0.036,7158826
0.95,0.036,0.014,6955221
0.214,0.758,0.028,6892041
0.947,0.051,0.002,6920345
0.952,0.042,0.006,7114163
0.919,0.067,0.014,7131381
0.977,0.02,0.003,7068586
0.908,0.078,0.014,7169111
0.981,0.018,0.001,6818421
0.942,0.051,0.007,7219420
0.138,0.856,0.006,7019957
0.126,0.8296666666666667,0.04433333333333333,6974231
0.851,0.13,0.019,7002989
0.885,0.098,0.017,6867718
0.179,0.137,0.684,6959955
0.262,0.709,0.029,7102418
0.998,0.002,0.0,6822605
0.847,0.13225,0.02075,6952687
0.959,0.029,0.012,7220014
0.988,0.011,0.001,7058867
0.8545,0.1265,0.019,7039293
0.132,0.785,0.083,7233995
0.997,0.002,0.001,7233168
0.979,0.014,0.007,7093406
0.977,0.019,0.004,7174989
0.773,0.21,0.017,6974564
0.992,0.007,0.001,7037581
0.279,0.719,0.002,7163035
0.81,0.16566666666666666,0.024333333333333332,7154578
0.999,0.001,0.0,7001771
0.984,0.013,0.003,6843242
0.149,0.833,0.018,6899421
0.976,0.02,0.004,6846169
0.83875,0.12575,0.0355,6955197
0.975,0.011,0.014,6836698
0.799,0.167,0.034,6997468
0.95,0.046,0.004,6922825
0.257,0.721,0.022,7064817
0.303,0.694,0.003,7171974
0.207,0.77,0.023,7124706
0.8628333333333333,0.112,0.025166666666666667,7208190
0.916,0.074,0.01,6978093
0.234,0.73,0.036,7211028
0.956,0.041,0.003,7015352
0.965,0.032,0.003,7158322
0.874,0.107,0.019,6889483
0.162,0.81425,0.02375,6845412
0.972,0.024,0.004,7174614
0.773,0.15,0.077,6970142
0.284,0.698,0.018,7079776
0.172,0.114,0.714,7013662
0.967,0.029,0.004,6904891
0.6785,0.282,0.0395,7050179
0.845,0.109,0.046,6980425
0.279,0.0825,0.6385,7188579
0.219,0.735,0.046,7152953
0.966,0.031,0.003,7096337
0.8755,0.0965,0.028,7211153
0.997,0.003,0.0,7123448
0.903,0.083,0.014,7193822
0.09925,0.76,0.14075,7169781
0.946,0.049,0.005,7021479
0.997,0.002,0.001,6891619
0.916,0.071,0.013,7168136
0.901,0.084,0.015,6986681
0.999,0.001,0.0,6846432
0.907,0.081,0.012,6889009
0.93,0.0616,0.008400000000000001,6885362
0.934,0.061,0.005,7143257
0.996,0.004,0.0,6817075
0.957,0.039,0.004,6934240
0.987,0.01,0.003,6859304
0.855,0.122,0.023,7209451
0.958,0.024,0.018,7091303
0.992,0.007,0.001,7067616
0.956,0.044,0.0,6913694
0.997,0.002,0.001,6927611
0.061,0.089,0.85,6852725
0.222,0.765,0.013,7194584
0.122,0.188,0.69,7112559
0.193,0.79,0.017,7066310
0.008,0.014,0.978,6815573
0.98,0.02,0.0,7067939
0.874,0.1,0.026,7197434
0.956,0.039,0.005,6955857
0.918,0.069,0.013,7058683
0.92,0.073,0.007,6901098
0.969,0.024,0.007,7234286
0.132,0.209,0.659,7043926
0.8705,0.1075,0.022,7065935
0.254,0.73,0.016,7135902
0.874,0.118,0.008,7173508
0.94,0.053,0.007,7188840
0.975,0.022,0.003,7192690
0.982,0.018,0.0,7107653
0.873,0.101,0.026,7026511
0.986,0.009,0.005,7005889
0.0895,0.867,0.0435,6991821
0.914,0.065,0.021,7227031
0.981,0.017,0.002,6846076
0.968,0.031,0.001,7210834
0.837,0.159,0.004,6889796
0.925,0.063,0.012,7105026
0.997,0.003,0.0,7122882
0.213,0.747,0.04,7025770
0.911,0.057,0.032,7149549
0.9888571428571429,0.010142857142857143,0.001,7222889
0.992,0.008,0.0,7161757
0.157,0.163,0.68,6889928
0.9073333333333333,0.06666666666666665,0.026,6868199
0.967,0.027,0.006,7175069
0.8961666666666668,0.09066666666666666,0.013166666666666669,7046922
0.214,0.738,0.048,6834680
0.207,0.767,0.026,6946942
0.912,0.072,0.016,7221031
0.96,0.0315,0.0085,7207240
0.996,0.003,0.001,7161656
0.846,0.128,0.026,7159051
0.997,0.003,0.0,6900478
0.22,0.751,0.029,7040930
0.166,0.787,0.047,6938828
0.948,0.042,0.01,7000633
0.983,0.017,0.0,6963272
0.866,0.111,0.023,6820818
0.086,0.24,0.674,6946257
0.148,0.186,0.666,7201970
0.877,0.101,0.022,7135859
0.98775,0.01025,0.002,7136369
0.984,0.015,0.001,7164070
0.2465,0.7415,0.012,6927691
0.984,0.015,0.001,6999657
0.804,0.159,0.037,7061936
0.191,0.121,0.688,7232195
0.222,0.114,0.664,6964999
0.988,0.012,0.0,6883046
0.912,0.073,0.015,6964980
